account_id,account_name,customer_key,industry,vertical,billing_street,billing_city,billing_state,billing_postal_code,account_type,annual_revenue,employees,created_date
ACC011105,Zbigniew Hellwig,11105,Privatkunde,Energy,MondPlatz 33,Würzburg,South,97070,Interessent,435930,1,2021-09-27
ACC011106,Ferdinand Klemt,11106,Privatkunde,Energy,GoethePlatz 34,Hamburg,North,20535,Kunde,189462,1,2023-10-22
ACC011107,Nikolas Wiek,11107,Privatkunde,Energy,MondWeg 120,Troisdorf,West,53840,Kunde,295309,1,2020-04-09
ACC011108,Frau Semra Ritter MBA.,11108,Privatkunde,Energy,BirkenPlatz 26,Offenburg,South,77652,Interessent,432905,1,2020-06-08
ACC011109,Roger Jessel,11109,Privatkunde,Energy,SternRing 74,Bonn,West,53225,Interessent,375965,1,2021-03-20
ACC011110,Dietmar Schmidt-Hartmann,11110,Privatkunde,Energy,BlumenGasse 126,Bassum,North,27211,Partner,49850,1,2020-03-25
ACC011111,Waltrud Trapp,11111,Privatkunde,Energy,MarktStraße 40,Lauf an der Pegnitz,South,91207,Kunde,353283,1,2022-01-11
ACC011112,Textor Wirth GmbH,11112,Kleingewerbe,Energy,SchulStraße 28,Berlin,East,12555,Interessent,2913278,5,2021-12-27
ACC011113,Lilli Girschner,11113,Privatkunde,Energy,MozartWeg 38,Rheinfelden,South,79618,Partner,225919,1,2023-11-12
ACC011114,Gotthold Weihmann,11114,Privatkunde,Energy,SonnenRing 5,Achim,North,28832,Partner,43252,1,2020-09-03
ACC011115,Kunigunde Lange,11115,Privatkunde,Energy,SchillerAllee 135,Kempten,South,87435,Kunde,450990,1,2022-08-05
ACC011116,Friedhilde Matthäi MBA.,11116,Privatkunde,Energy,BrunnenAllee 68,Lauf an der Pegnitz,South,91207,Partner,59111,1,2021-03-18
ACC011117,Bernt Stolze,11117,Privatkunde,Energy,BeethovenWeg 106,Traunstein,South,83278,Interessent,133653,1,2021-03-18
ACC011118,René Mende B.A.,11118,Privatkunde,Energy,EichenRing 47,Oldenburg,North,26122,Interessent,367387,1,2020-07-03
ACC011119,Nils Jäkel,11119,Privatkunde,Energy,WiesenRing 81,Dresden,East,01187,Partner,138701,1,2023-10-31
ACC011120,Irmtraut Lehmann,11120,Privatkunde,Energy,WaldWeg 55,Hamburg,North,20249,Interessent,441399,1,2020-02-03
ACC011121,Heinz-Wilhelm Hermann-Junk,11121,Privatkunde,Energy,BlumenPlatz 106,Meißen,East,01662,Kunde,366367,1,2022-01-08
ACC011122,Aziz Krein,11122,Privatkunde,Energy,MarktWeg 116,Berlin,East,13353,Kunde,140292,1,2023-09-05
ACC011123,Karl Rudolph,11123,Privatkunde,Energy,TalGasse 114,Gelsenkirchen,West,45879,Partner,249457,1,2020-10-21
ACC011124,Reichmann Ruppersberger GmbH & Co. KG,11124,Kleingewerbe,Energy,MozartAllee 133,Bremen,North,28355,Interessent,3203784,10,2023-05-10
ACC011125,Roderich Wesack,11125,Privatkunde,Energy,RathausWeg 56,Hamburg,North,22143,Partner,227820,1,2020-03-08
ACC011126,Keudel OHG mbH,11126,Kleingewerbe,Energy,SternPlatz 114,Troisdorf,West,53840,Interessent,4885278,50,2022-09-04
ACC011127,Dr. Boris Zahn,11127,Kleingewerbe,Energy,RathausStraße 87,Leipzig,East,04317,Kunde,1199290,25,2023-07-27
ACC011128,Eckhart Kramer MBA.,11128,Privatkunde,Energy,ParkGasse 101,Osnabrück,North,49074,Interessent,164790,1,2023-11-29
ACC011129,Albers GmbH & Co. OHG,11129,Gewerbekunde,Energy,MondRing 40,Garching,South,85748,Kunde,4755037,100,2021-03-27
ACC011130,Franz-Peter Mies MBA.,11130,Privatkunde,Energy,TalAllee 105,Bremen,North,28195,Kunde,452418,1,2023-08-05
ACC011131,Carmelo Steinberg,11131,Privatkunde,Energy,WiesenWeg 72,München,South,81669,Kunde,331200,1,2022-04-17
ACC011132,Herr Mohammad Oestrovsky B.Eng.,11132,Privatkunde,Energy,BrunnenStraße 74,Nürnberg,South,90491,Interessent,126039,1,2021-03-03
ACC011133,Teresa Döring-Weinhage,11133,Privatkunde,Energy,KirchRing 38,Berlin,East,10243,Partner,13990,1,2021-11-05
ACC011134,Weitzel GbR,11134,Gewerbekunde,Energy,WiesenGasse 31,Erlangen,South,91054,Partner,2607238,10,2022-08-23
ACC011135,Prof. Svea Schenk B.A.,11135,Privatkunde,Energy,KirchStraße 15,Sindelfingen,South,71065,Kunde,92789,1,2020-11-15
ACC011136,Döhn Schuster GmbH,11136,Gewerbekunde,Energy,WiesenRing 33,Essen,West,45239,Interessent,2925497,10,2021-07-26
ACC011137,Valeria Biggen-Zimmer,11137,Privatkunde,Energy,SternStraße 93,Hannover,North,30449,Interessent,265678,1,2021-07-08
ACC011138,Dr. Johann Stiffel MBA.,11138,Kleingewerbe,Energy,BergWeg 73,Berlin,East,13353,Kunde,1434555,100,2023-01-08
ACC011139,Susi Fiebig,11139,Privatkunde,Energy,MozartPlatz 16,Düsseldorf,West,40589,Interessent,131779,1,2021-12-28
ACC011140,Nadeschda Seidel,11140,Privatkunde,Energy,GoetheAllee 123,Wiesbaden,West,65183,Interessent,287312,1,2021-05-14
ACC011141,Julia Söding-Döhn,11141,Privatkunde,Energy,SchillerPlatz 12,Frankfurt am Main,West,60594,Kunde,183058,1,2023-05-11
ACC011142,Peggy Heinz,11142,Privatkunde,Energy,RosenStraße 118,Stuttgart,South,70563,Interessent,238555,1,2022-01-14
ACC011143,Heidelinde Thies B.A.,11143,Privatkunde,Energy,WiesenWeg 21,Hildesheim,North,31134,Interessent,69590,1,2021-07-17
ACC011144,Nurettin Rudolph,11144,Privatkunde,Energy,BeethovenAllee 81,Wilhelmshaven,North,26382,Partner,233158,1,2021-09-29
ACC011145,Mariusz Adolph,11145,Privatkunde,Energy,BeethovenPlatz 31,Hamburg,North,21109,Partner,132669,1,2020-12-08
ACC011146,Dr. Jennifer Schacht B.Eng.,11146,Privatkunde,Energy,HauptWeg 114,Köln,West,50667,Partner,276884,1,2022-08-22
ACC011147,Rabea Hofmann,11147,Privatkunde,Energy,KirchWeg 30,Meißen,East,01662,Interessent,11997,1,2023-06-30
ACC011148,Mitschke Stroh KGaA,11148,Kleingewerbe,Energy,ParkRing 107,Sonthofen,South,87527,Partner,4326945,10,2021-01-01
ACC011149,Herrmann,11149,Kleingewerbe,Energy,GoetheAllee 105,Jena,East,07743,Interessent,2934099,5,2021-06-26
ACC011150,Erica Dörschner,11150,Privatkunde,Energy,MondPlatz 87,Karlsruhe,South,76131,Partner,101348,1,2021-05-30
ACC011151,Metz GmbH,11151,Kleingewerbe,Energy,WiesenGasse 107,Berlin,East,10785,Partner,1153368,5,2020-11-29
ACC011152,Univ.Prof. Heino Ernst,11152,Privatkunde,Energy,BrunnenGasse 125,Bremen,North,28203,Interessent,341071,1,2022-04-13
ACC011153,Manja Wohlgemut-Karz,11153,Privatkunde,Energy,GoetheRing 121,Hamburg,North,22297,Partner,191123,1,2022-12-23
ACC011154,Sölzer Heinrich GmbH,11154,Kleingewerbe,Energy,EichenAllee 74,Wilhelmshaven,North,26382,Kunde,4427530,25,2022-03-25
ACC011155,Sandy Klapp B.Sc.,11155,Privatkunde,Energy,GoetheGasse 37,München,South,80539,Partner,252501,1,2022-08-23
ACC011156,Almuth Walter-Heser,11156,Privatkunde,Energy,HeideAllee 82,Berlin,East,12555,Partner,128186,1,2020-01-28
ACC011157,Karge KG,11157,Kleingewerbe,Energy,BlumenGasse 146,Ansbach,South,91522,Interessent,4027604,5,2020-07-26
ACC011158,Plath,11158,Kleingewerbe,Energy,HauptWeg 11,Hamburg,North,21029,Kunde,202959,10,2021-04-19
ACC011159,Veli Schmidtke B.Eng.,11159,Kleingewerbe,Energy,GoetheRing 86,Halle,East,06108,Interessent,1839803,5,2020-02-18
ACC011160,Herwig Schlosser,11160,Privatkunde,Energy,BahnhofPlatz 66,Leipzig,East,04317,Kunde,268388,1,2022-04-12
ACC011161,Ing. Jolanta Johann,11161,Privatkunde,Energy,SternAllee 124,Stuttgart,South,70173,Kunde,124797,1,2020-02-21
ACC011162,Jolanthe Wesack B.A.,11162,Privatkunde,Energy,TalGasse 40,Köln,West,50823,Kunde,416526,1,2020-05-04
ACC011163,Ing. Hermine Stahr B.Sc.,11163,Privatkunde,Energy,RathausWeg 89,Frankfurt am Main,West,60311,Kunde,432459,1,2020-06-29
ACC011164,Ivonne Rädel-Jessel,11164,Privatkunde,Energy,MondAllee 28,Hannover,North,30159,Kunde,198914,1,2021-04-01
ACC011165,Gerhardt Stiffel B.Sc.,11165,Privatkunde,Energy,EichenRing 140,Bonn,West,53111,Partner,148560,1,2023-05-08
ACC011166,Univ.Prof. Denise Bohlander MBA.,11166,Privatkunde,Energy,EichenGasse 90,Hamburg,North,21073,Kunde,205111,1,2022-03-15
ACC011167,Ron Stumpf,11167,Privatkunde,Energy,BergStraße 99,Würzburg,South,97070,Kunde,462955,1,2023-04-12
ACC011168,Irmingard Krebs B.Sc.,11168,Privatkunde,Energy,TalStraße 73,Pirna,East,01796,Partner,247412,1,2022-08-07
ACC011169,Gino Sorgatz B.Sc.,11169,Privatkunde,Energy,BahnhofStraße 102,Hamburg,North,20535,Kunde,466365,1,2020-02-10
ACC011170,Ismail Pergande,11170,Privatkunde,Energy,BlumenAllee 8,Stuttgart,South,70173,Kunde,216062,1,2023-07-15
ACC011171,Hans-Karl Sauer B.A.,11171,Privatkunde,Energy,BirkenRing 110,Leverkusen,West,51373,Partner,13320,1,2023-03-28
ACC011172,Dragan Gumprich-Tschentscher,11172,Kleingewerbe,Energy,HeideWeg 58,Düsseldorf,West,40477,Interessent,4583517,25,2020-09-13
ACC011173,Etta Aumann,11173,Privatkunde,Energy,BahnhofRing 28,Düsseldorf,West,40477,Partner,352967,1,2023-07-25
ACC011174,Dr. Harald Säuberlich B.Eng.,11174,Privatkunde,Energy,SchillerGasse 98,Dachau,South,85221,Interessent,121993,1,2021-08-24
ACC011175,Winfried Röhricht-Kade,11175,Privatkunde,Energy,WaldRing 72,Düsseldorf,West,40210,Kunde,401657,1,2022-01-20
ACC011176,Otto Gotthard,11176,Privatkunde,Energy,EichenGasse 99,Köln,West,51065,Kunde,459276,1,2022-08-17
ACC011177,Christoph e.G.,11177,Kleingewerbe,Energy,RathausGasse 29,Bremerhaven,North,27568,Interessent,4267348,5,2020-02-15
ACC011178,Vittorio Striebitz-Kroker,11178,Privatkunde,Energy,WaldGasse 40,Kehl,South,77694,Partner,278493,1,2022-05-19
ACC011179,Cristina Freudenberger,11179,Privatkunde,Energy,SonnenGasse 43,Bremen,North,28203,Kunde,109738,1,2020-12-08
ACC011180,Edit Johann B.Eng.,11180,Privatkunde,Energy,MondPlatz 35,München,South,81927,Partner,122562,1,2022-09-04
ACC011181,Friedhelm Schomber,11181,Privatkunde,Energy,SonnenAllee 8,Köln,West,50667,Kunde,4265,1,2022-01-29
ACC011182,Förster Hesse KG,11182,Kleingewerbe,Energy,MozartStraße 105,Berlin,East,13187,Partner,1194855,50,2023-12-29
ACC011183,Bloch,11183,Kleingewerbe,Energy,MarktPlatz 120,Berlin,East,12043,Interessent,1273790,25,2020-10-17
ACC011184,Christoph Eckbauer B.A.,11184,Privatkunde,Energy,HauptRing 66,Wuppertal,West,42103,Kunde,108671,1,2021-07-22
ACC011185,Jane Niemeier,11185,Privatkunde,Energy,HauptStraße 101,Hamburg,North,22143,Partner,4841,1,2023-09-04
ACC011186,Gabor Loos,11186,Privatkunde,Energy,WaldRing 139,Berlin,East,10623,Kunde,94191,1,2020-06-12
ACC011187,Svetlana Beer,11187,Privatkunde,Energy,WiesenRing 63,Hannover,North,30449,Kunde,492559,1,2021-11-02
ACC011188,Univ.Prof. Hans Josef Johann B.Eng.,11188,Privatkunde,Energy,SternGasse 127,Frankfurt am Main,West,60311,Kunde,229960,1,2022-10-31
ACC011189,Martine Metz,11189,Privatkunde,Energy,HeideGasse 77,Bremen,North,28195,Kunde,199493,1,2023-05-24
ACC011190,Urs Fischer,11190,Privatkunde,Energy,HauptStraße 91,Berlin,East,10785,Interessent,40985,1,2021-02-06
ACC011191,Aloys Lehmann,11191,Privatkunde,Energy,HauptAllee 137,Hamburg,North,20249,Kunde,203229,1,2022-08-23
ACC011192,Horst-Peter Hermann,11192,Privatkunde,Energy,TannenGasse 143,Freising,South,85354,Partner,222435,1,2022-11-30
ACC011193,Eberhard Linke,11193,Privatkunde,Energy,BirkenStraße 114,Fürth,South,90762,Kunde,135477,1,2020-06-27
ACC011194,Elsbeth Klingelhöfer,11194,Privatkunde,Energy,HeidePlatz 100,Bremerhaven,North,27568,Partner,300142,1,2022-07-23
ACC011195,Resi Mude,11195,Privatkunde,Energy,WiesenAllee 123,Bad Krozingen,South,79189,Kunde,348616,1,2021-07-17
ACC011196,Dörschner Winkler AG & Co. KGaA,11196,Gewerbekunde,Energy,MarktRing 91,Berlin,East,13187,Interessent,4942003,5,2021-06-25
ACC011197,Karl-August Rosemann,11197,Privatkunde,Energy,BirkenGasse 105,Berlin,East,10623,Partner,487145,1,2021-04-01
ACC011198,Univ.Prof. Kornelius Davids B.A.,11198,Privatkunde,Energy,BahnhofAllee 48,Meißen,East,01662,Interessent,498996,1,2023-10-03
ACC011199,Univ.Prof. Myriam Werner B.Sc.,11199,Privatkunde,Energy,MondGasse 2,Lauf an der Pegnitz,South,91207,Interessent,207432,1,2020-05-16
ACC011200,Junk Becker GmbH & Co. KG,11200,Kleingewerbe,Energy,BergRing 131,Landshut,South,84028,Interessent,2637173,25,2023-05-24
ACC011201,Aurelia Fliegner-Geisler,11201,Privatkunde,Energy,BeethovenAllee 79,Kempten,South,87435,Interessent,100387,1,2021-06-27
ACC011202,Traugott Ring-Siering,11202,Privatkunde,Energy,EichenAllee 47,Hamburg,North,21073,Kunde,142123,1,2023-04-20
ACC011203,Univ.Prof. Norman Schulz B.Sc.,11203,Privatkunde,Energy,MozartRing 104,Bamberg,South,96047,Kunde,332779,1,2021-08-22
ACC011204,Hannelore Hübel,11204,Privatkunde,Energy,EichenGasse 129,Jena,East,07743,Kunde,118026,1,2020-02-15
ACC011205,Hilda Römer,11205,Privatkunde,Energy,BergAllee 35,München,South,80331,Interessent,194989,1,2020-01-09
ACC011206,Elfi Steinberg,11206,Privatkunde,Energy,TannenRing 9,Rosenheim,South,83022,Partner,461013,1,2020-07-07
ACC011207,Waldemar Hertrampf,11207,Privatkunde,Energy,SchulStraße 78,Wasserburg am Inn,South,83512,Interessent,229114,1,2022-01-10
ACC011208,Gunda Junitz,11208,Kleingewerbe,Energy,WiesenWeg 5,Stuttgart,South,70376,Kunde,4863608,100,2023-03-14
ACC011209,Leyla Kade,11209,Privatkunde,Energy,BergAllee 84,München,South,81927,Kunde,382194,1,2022-05-08
ACC011210,Carl Lange,11210,Privatkunde,Energy,ParkAllee 44,Bremen,North,28719,Partner,384496,1,2022-05-26
ACC011211,Nikolaos Kade MBA.,11211,Privatkunde,Energy,BahnhofWeg 101,Berlin,East,12347,Kunde,220065,1,2020-08-11
ACC011212,Jakob Otto,11212,Kleingewerbe,Energy,WiesenGasse 61,München,South,81927,Interessent,1035160,100,2023-06-12
ACC011213,Prof. Lissi Stey B.Eng.,11213,Privatkunde,Energy,KirchRing 82,Hamburg,North,21073,Kunde,414385,1,2020-05-12
ACC011214,Erhardt Seifert B.A.,11214,Privatkunde,Energy,HauptPlatz 16,Frankfurt am Main,West,60486,Interessent,393429,1,2021-05-11
ACC011215,Dipl.-Ing. Simone Gröttner B.Sc.,11215,Privatkunde,Energy,WaldRing 53,Esslingen,South,73728,Kunde,406750,1,2022-03-07
ACC011216,Marina Lehmann,11216,Privatkunde,Energy,SchillerAllee 47,Leverkusen,West,51373,Partner,455528,1,2021-09-08
ACC011217,Baum GmbH & Co. OHG,11217,Gewerbekunde,Energy,SternRing 24,Bergisch Gladbach,West,51465,Kunde,1092038,5,2020-02-20
ACC011218,Univ.Prof. Pawel Henschel,11218,Privatkunde,Energy,TalStraße 92,München,South,81669,Interessent,442379,1,2023-08-07
ACC011219,Käthe Kostolzin-van der Dussen,11219,Privatkunde,Energy,BahnhofRing 6,München,South,80539,Kunde,315892,1,2021-11-24
ACC011220,Willfried Loos-Rosemann,11220,Privatkunde,Energy,WaldPlatz 131,Wasserburg am Inn,South,83512,Partner,96123,1,2021-07-01
ACC011221,Ditmar Stumpf,11221,Privatkunde,Energy,LindenStraße 46,Pullach,South,82049,Partner,212203,1,2022-02-25
ACC011222,Fischer AG,11222,Gewerbekunde,Energy,BrunnenWeg 89,München,South,80331,Kunde,1378666,5,2021-03-09
ACC011223,Gusti Kallert B.Sc.,11223,Privatkunde,Energy,MondAllee 1,Bamberg,South,96047,Interessent,479259,1,2020-09-04
ACC011224,Aynur Mies-Wulf,11224,Privatkunde,Energy,BrunnenGasse 118,Dresden,East,01187,Kunde,30956,1,2021-03-19
ACC011225,Heinz-Gerd Seidel,11225,Privatkunde,Energy,RathausStraße 59,Essen,West,45127,Partner,324664,1,2021-07-13
ACC011226,Alicja van der Dussen B.Sc.,11226,Privatkunde,Energy,WaldAllee 19,München,South,80539,Partner,151567,1,2022-06-08
ACC011227,Stoll Dörr AG & Co. KGaA,11227,Kleingewerbe,Energy,BergStraße 145,Freiburg,South,79111,Kunde,1975259,25,2021-10-24
ACC011228,André Hänel,11228,Privatkunde,Energy,HauptPlatz 18,Chemnitz,East,09111,Partner,402209,1,2023-12-12
ACC011229,Hänel,11229,Kleingewerbe,Energy,SchulPlatz 131,Offenbach am Main,West,63065,Partner,3113180,100,2022-06-22
ACC011230,Francesca Schmiedecke,11230,Privatkunde,Energy,RosenPlatz 9,Halle,East,06110,Kunde,324875,1,2021-06-15
ACC011231,Heribert Mangold,11231,Privatkunde,Energy,BrunnenStraße 20,Kehl,South,77694,Interessent,112563,1,2022-08-06
ACC011232,Dr. Tina Drewes MBA.,11232,Privatkunde,Energy,MondAllee 140,Bassum,North,27211,Kunde,76989,1,2023-01-25
ACC011233,Wagenknecht AG,11233,Gewerbekunde,Energy,LindenRing 57,Berlin,East,10115,Kunde,4428073,50,2023-05-10
ACC011234,Mohamed Hellwig B.A.,11234,Privatkunde,Energy,ParkStraße 119,Frankfurt am Main,West,60311,Interessent,410113,1,2022-03-13
ACC011235,Pavel Scheuermann,11235,Privatkunde,Energy,KirchPlatz 98,Oldenburg,North,26122,Interessent,394292,1,2023-09-30
ACC011236,Prof. Vassilios Kostolzin,11236,Privatkunde,Energy,HeideRing 64,Hamburg,North,20357,Kunde,313530,1,2020-08-15
ACC011237,Birger Adler-Kallert,11237,Privatkunde,Energy,TalRing 41,Wilhelmshaven,North,26382,Kunde,215395,1,2020-02-17
ACC011238,Herr Ilhan Caspar B.A.,11238,Privatkunde,Energy,SchulStraße 29,München,South,80539,Interessent,290062,1,2022-11-29
ACC011239,Dipl.-Ing. Amir Blümel,11239,Privatkunde,Energy,BirkenAllee 19,Köln,West,50937,Interessent,396561,1,2021-01-19
ACC011240,Thoralf Fiebig-Peukert,11240,Privatkunde,Energy,EichenAllee 8,Langen,West,63225,Kunde,211271,1,2022-09-29
ACC011241,Univ.Prof. Hilmar Matthäi B.Eng.,11241,Privatkunde,Energy,TannenWeg 32,Hamburg,North,22453,Interessent,202968,1,2020-02-28
ACC011242,Meyer e.G.,11242,Kleingewerbe,Energy,SchulGasse 75,Nürnberg,South,90402,Interessent,299569,25,2023-01-04
ACC011243,Jopich GmbH,11243,Gewerbekunde,Energy,SchillerRing 26,Böblingen,South,71032,Kunde,1592421,10,2021-05-31
ACC011244,Jasmin Warmer,11244,Privatkunde,Energy,BirkenRing 7,Berlin,East,12347,Interessent,31268,1,2022-06-10
ACC011245,Rebekka Geisel B.A.,11245,Privatkunde,Energy,MozartGasse 127,Frankfurt am Main,West,60311,Partner,385208,1,2020-08-03
ACC011246,Kühnert AG & Co. OHG,11246,Gewerbekunde,Energy,BahnhofPlatz 41,Berlin,East,13187,Partner,2022315,50,2022-06-10
ACC011247,Dan Textor-Spieß,11247,Privatkunde,Energy,SternWeg 6,Bad Vilbel,West,61118,Partner,125144,1,2021-01-03
ACC011248,Wolf-Dietrich Budig,11248,Kleingewerbe,Energy,TannenWeg 131,Grünwald,South,82031,Interessent,1970766,100,2020-03-31
ACC011249,Dipl.-Ing. Zoran Sager,11249,Privatkunde,Energy,TalPlatz 132,Stuttgart,South,70563,Partner,246329,1,2021-04-05
ACC011250,Bloch,11250,Kleingewerbe,Energy,EichenWeg 97,Bayreuth,South,95444,Kunde,1804285,25,2023-10-16
ACC011251,Ella Lindau,11251,Privatkunde,Energy,SchillerRing 106,Frankfurt am Main,West,60311,Kunde,68846,1,2021-08-17
ACC011252,Ing. Johanna Salz,11252,Kleingewerbe,Energy,HeideAllee 17,München,South,81927,Interessent,3680685,100,2022-02-16
ACC011253,Etzler Weinhage GbR,11253,Kleingewerbe,Energy,BeethovenRing 77,Karlsruhe,South,76227,Partner,739150,100,2022-10-29
ACC011254,Dipl.-Ing. Agathe Roskoth MBA.,11254,Gewerbekunde,Energy,SeePlatz 126,Freising,South,85354,Kunde,1097138,50,2021-08-05
ACC011255,Marko Lorch,11255,Privatkunde,Energy,BeethovenStraße 92,Freiburg,South,79098,Kunde,348010,1,2023-06-26
ACC011256,Ina Förster,11256,Privatkunde,Energy,SchillerPlatz 146,Frankfurt am Main,West,60594,Interessent,82803,1,2022-04-27
ACC011257,Schuchhardt,11257,Kleingewerbe,Energy,TalAllee 30,Verden,North,27283,Kunde,4520940,10,2023-09-29
ACC011258,Traute Karz,11258,Privatkunde,Energy,TalStraße 112,Potsdam,East,14467,Interessent,435474,1,2021-07-28
ACC011259,Ing. Herrmann Harloff,11259,Privatkunde,Energy,SeeWeg 77,Bayreuth,South,95444,Partner,127178,1,2023-04-27
ACC011260,Konstanze Mosemann B.Eng.,11260,Privatkunde,Energy,RathausPlatz 19,Sonthofen,South,87527,Partner,448168,1,2022-11-21
ACC011261,Oestrovsky Rogner KG,11261,Kleingewerbe,Energy,BahnhofStraße 113,Bremen,North,28355,Interessent,950152,100,2022-09-05
ACC011262,Agnes Martin,11262,Privatkunde,Energy,RathausStraße 141,Karlsruhe,South,76131,Kunde,493925,1,2020-01-10
ACC011263,Thies Stiftung & Co. KG,11263,Kleingewerbe,Energy,SchulPlatz 82,Freiburg,South,79098,Kunde,3777467,25,2021-01-01
ACC011264,Hermine Junck,11264,Privatkunde,Energy,BeethovenGasse 66,Grünwald,South,82031,Partner,334526,1,2022-02-15
ACC011265,Möchlichen Mies e.G.,11265,Gewerbekunde,Energy,HauptPlatz 112,Merseburg,East,06217,Kunde,3119928,50,2023-05-05
ACC011266,Heinz-Günther Christoph,11266,Privatkunde,Energy,WaldRing 25,Hannover,North,30159,Interessent,424142,1,2021-11-04
ACC011267,Torben Schmiedt-Plath,11267,Privatkunde,Energy,TalPlatz 126,Bautzen,East,02625,Partner,83260,1,2020-09-15
ACC011268,Schlosser,11268,Kleingewerbe,Energy,WaldStraße 128,Bremen,North,28355,Interessent,1801440,10,2020-07-07
ACC011269,Walli Fliegner B.Eng.,11269,Privatkunde,Energy,WiesenWeg 121,Leipzig,East,04317,Partner,293864,1,2021-05-02
ACC011270,Hans-Walter Pruschke-Bolander,11270,Privatkunde,Energy,TannenWeg 62,Dessau-Roßlau,East,06844,Partner,445551,1,2023-05-03
ACC011271,Jens-Uwe Finke-Kusch,11271,Kleingewerbe,Energy,SonnenStraße 68,München,South,80796,Kunde,1689636,10,2021-07-11
ACC011272,Nikolaus Seidel,11272,Privatkunde,Energy,TannenWeg 131,Weimar,East,99423,Kunde,269257,1,2020-09-03
ACC011273,Hertrampf Dussen van GmbH & Co. KG,11273,Kleingewerbe,Energy,RathausPlatz 3,Nürnberg,South,90402,Interessent,3454151,50,2023-02-18
ACC011274,Abdul Karge,11274,Privatkunde,Energy,BirkenRing 14,Berlin,East,10623,Interessent,114231,1,2021-11-22
ACC011275,Stjepan Oderwald B.Sc.,11275,Kleingewerbe,Energy,LindenPlatz 10,Berlin,East,10623,Kunde,4772345,5,2021-11-04
ACC011276,Frau Gerdi Krebs,11276,Privatkunde,Energy,WiesenStraße 116,Bremerhaven,North,27570,Interessent,89270,1,2022-07-29
ACC011277,Kerstin Plath-Atzler,11277,Privatkunde,Energy,SternPlatz 126,München,South,80539,Kunde,227281,1,2020-04-23
ACC011278,Arne Täsche MBA.,11278,Privatkunde,Energy,WaldPlatz 92,Hamburg,North,21109,Partner,354944,1,2022-12-05
ACC011279,Flora Mühle-Sager,11279,Privatkunde,Energy,SchillerGasse 97,Essen,West,45239,Interessent,488412,1,2022-07-14
ACC011280,Maike Bolnbach,11280,Privatkunde,Energy,HeideGasse 56,Hamburg,North,22143,Interessent,416329,1,2023-01-26
ACC011281,Mosemann KG,11281,Kleingewerbe,Energy,MondAllee 2,Bochum,West,44787,Interessent,1396126,25,2022-07-14
ACC011282,Tom Ebert B.A.,11282,Kleingewerbe,Energy,BrunnenGasse 103,Merseburg,East,06217,Partner,2317465,10,2020-06-20
ACC011283,Blanka Römer,11283,Gewerbekunde,Energy,SeeRing 19,Berlin,East,10623,Kunde,4424834,10,2021-10-14
ACC011284,Klingelhöfer,11284,Kleingewerbe,Energy,HauptRing 18,Berlin,East,13187,Kunde,3509564,10,2020-10-08
ACC011285,Köster OHG mbH,11285,Gewerbekunde,Energy,SternStraße 21,Meißen,East,01662,Kunde,349706,100,2022-06-13
ACC011286,Annett Kühnert,11286,Privatkunde,Energy,SonnenStraße 117,Wuppertal,West,42103,Interessent,367869,1,2021-12-21
ACC011287,August Sager,11287,Privatkunde,Energy,SonnenRing 113,Berlin,East,12347,Interessent,367689,1,2021-06-13
